,age,job,marital_status,education,default,balance,housing_loan,personal_loan,contact_channel,last_contact_day,last_contact_month,contact_duration,campaign,gap_between_campaigns,previous,outcome_previous_campaign,insurance_subscribe
3933,32,services,single,tertiary,no,620.0,no,no,cellular,3.0,sep,110.0,6.0,95.0,5.0,other,0.0
3934,40,management,married,tertiary,no,409.0,no,no,cellular,19.0,aug,111.0,2.0,-1.0,0.0,unknown,0.0
3935,38,management,married,tertiary,no,7255.0,yes,no,cellular,20.0,apr,410.0,2.0,-1.0,0.0,unknown,0.0
3936,35,management,married,tertiary,no,972.0,yes,yes,cellular,25.0,jul,23.0,16.0,-1.0,0.0,unknown,0.0
3937,33,management,married,tertiary,no,1163.0,yes,no,cellular,10.0,jul,210.0,1.0,-1.0,0.0,unknown,0.0
3938,27,technician,single,secondary,no,648.0,yes,no,unknown,28.0,may,198.0,3.0,-1.0,0.0,unknown,0.0
3939,37,technician,married,tertiary,no,1092.0,no,no,cellular,19.0,nov,292.0,3.0,-1.0,0.0,unknown,0.0
3940,36,entrepreneur,single,secondary,no,296.0,no,no,cellular,30.0,jul,122.0,2.0,-1.0,0.0,unknown,0.0
3941,41,services,divorced,secondary,no,97.0,no,no,cellular,30.0,jul,244.0,3.0,-1.0,0.0,unknown,0.0
3942,25,blue-collar,single,secondary,no,352.0,yes,no,unknown,30.0,may,156.0,5.0,-1.0,0.0,unknown,0.0
3943,32,blue-collar,single,secondary,no,1415.0,yes,no,cellular,17.0,apr,645.0,1.0,345.0,1.0,failure,0.0
3944,29,self-employed,single,tertiary,no,270.0,yes,no,cellular,14.0,jan,110.0,7.0,252.0,4.0,failure,0.0
3945,33,services,married,secondary,no,0.0,yes,no,cellular,29.0,jan,578.0,1.0,-1.0,0.0,unknown,0.0
3946,47,management,single,tertiary,no,153.0,yes,no,cellular,18.0,nov,192.0,2.0,-1.0,0.0,unknown,0.0
3947,29,unemployed,single,secondary,no,486.0,no,no,telephone,30.0,apr,95.0,1.0,-1.0,0.0,unknown,0.0
3948,45,blue-collar,married,primary,no,419.0,no,no,cellular,18.0,aug,113.0,4.0,-1.0,0.0,unknown,0.0
3949,26,management,single,tertiary,no,47.0,yes,no,cellular,18.0,may,63.0,1.0,-1.0,0.0,unknown,0.0
3950,26,services,married,secondary,no,682.0,yes,yes,unknown,5.0,jun,166.0,2.0,-1.0,0.0,unknown,0.0
3951,33,management,single,tertiary,no,5943.0,no,no,cellular,28.0,aug,81.0,8.0,-1.0,0.0,unknown,0.0
3952,33,services,divorced,secondary,no,44.0,no,yes,cellular,23.0,jul,529.0,1.0,-1.0,0.0,unknown,1.0
3953,39,blue-collar,married,secondary,no,-219.0,yes,no,cellular,7.0,may,101.0,1.0,-1.0,0.0,unknown,0.0
3954,27,admin.,single,secondary,no,557.0,yes,no,cellular,13.0,may,466.0,2.0,-1.0,0.0,unknown,0.0
3955,36,technician,married,tertiary,no,1354.0,no,no,cellular,7.0,sep,281.0,3.0,97.0,2.0,success,1.0
3956,49,technician,married,secondary,no,1432.0,yes,yes,cellular,18.0,nov,1014.0,3.0,-1.0,0.0,unknown,0.0
3957,47,unemployed,married,tertiary,no,1725.0,yes,yes,cellular,30.0,oct,183.0,2.0,-1.0,0.0,unknown,0.0
3958,59,retired,married,tertiary,no,941.0,no,yes,cellular,4.0,feb,231.0,1.0,210.0,1.0,failure,0.0
3959,29,technician,single,secondary,yes,-33.0,no,yes,cellular,10.0,jul,171.0,1.0,-1.0,0.0,unknown,0.0
3960,41,self-employed,married,secondary,no,2812.0,yes,no,unknown,3.0,jun,447.0,1.0,-1.0,0.0,unknown,0.0
3961,31,admin.,single,secondary,no,680.0,yes,no,unknown,23.0,may,152.0,1.0,-1.0,0.0,unknown,0.0
3962,29,student,single,secondary,no,949.0,yes,no,cellular,15.0,may,109.0,2.0,352.0,1.0,success,0.0
3963,34,technician,married,tertiary,no,11752.0,yes,no,cellular,15.0,may,149.0,7.0,-1.0,0.0,unknown,0.0
3964,31,management,married,tertiary,no,2984.0,no,no,cellular,22.0,apr,343.0,5.0,-1.0,0.0,unknown,0.0
3965,43,entrepreneur,married,tertiary,no,2589.0,no,no,unknown,3.0,jun,38.0,3.0,-1.0,0.0,unknown,0.0
3966,51,management,married,tertiary,no,7631.0,no,no,cellular,20.0,aug,896.0,8.0,-1.0,0.0,unknown,0.0
3967,45,technician,divorced,secondary,no,29.0,no,no,unknown,12.0,jun,385.0,1.0,-1.0,0.0,unknown,0.0
3968,55,blue-collar,married,secondary,no,0.0,no,no,unknown,12.0,jun,614.0,2.0,-1.0,0.0,unknown,1.0
3969,33,management,single,tertiary,no,9449.0,yes,no,cellular,8.0,may,428.0,1.0,-1.0,0.0,unknown,0.0
3970,51,technician,divorced,tertiary,no,0.0,no,no,cellular,28.0,aug,84.0,7.0,-1.0,0.0,unknown,0.0
3971,44,management,married,tertiary,no,-61.0,no,no,cellular,11.0,aug,1015.0,1.0,-1.0,0.0,unknown,0.0
3972,54,technician,married,secondary,no,3323.0,yes,yes,cellular,8.0,apr,59.0,3.0,-1.0,0.0,unknown,0.0
3973,50,technician,married,tertiary,no,247.0,no,no,unknown,23.0,may,173.0,1.0,-1.0,0.0,unknown,0.0
3974,23,blue-collar,married,secondary,no,-295.0,yes,no,cellular,15.0,may,411.0,1.0,323.0,2.0,failure,0.0
3975,54,management,divorced,tertiary,no,-449.0,yes,no,cellular,14.0,may,691.0,1.0,-1.0,0.0,unknown,1.0
3976,61,retired,married,primary,no,1742.0,no,no,cellular,11.0,sep,90.0,4.0,-1.0,0.0,unknown,0.0
3977,40,technician,married,secondary,no,1952.0,yes,no,cellular,17.0,nov,310.0,1.0,-1.0,0.0,unknown,0.0
3978,32,technician,single,tertiary,no,390.0,yes,no,unknown,23.0,may,85.0,1.0,-1.0,0.0,unknown,0.0
3979,29,blue-collar,single,primary,no,365.0,yes,yes,cellular,5.0,feb,72.0,1.0,274.0,2.0,failure,0.0
3980,25,technician,single,secondary,no,1036.0,yes,no,cellular,25.0,jul,337.0,2.0,-1.0,0.0,unknown,0.0
3981,43,management,divorced,tertiary,no,-132.0,yes,yes,cellular,7.0,jul,532.0,2.0,-1.0,0.0,unknown,0.0
3982,29,technician,single,secondary,no,247.0,yes,no,unknown,8.0,may,134.0,1.0,-1.0,0.0,unknown,0.0
3983,56,blue-collar,divorced,primary,no,0.0,yes,no,cellular,5.0,may,313.0,1.0,-1.0,0.0,unknown,0.0
3984,31,management,single,tertiary,no,0.0,no,no,cellular,25.0,aug,101.0,6.0,-1.0,0.0,unknown,0.0
3985,25,services,single,secondary,no,505.0,no,no,cellular,15.0,jun,284.0,1.0,-1.0,0.0,unknown,1.0
3986,59,retired,married,secondary,no,242.0,no,yes,cellular,5.0,feb,17.0,10.0,-1.0,0.0,unknown,0.0
3987,37,management,married,tertiary,no,630.0,no,no,cellular,30.0,apr,315.0,1.0,87.0,1.0,success,1.0
3988,56,retired,married,primary,no,3149.0,no,no,cellular,7.0,aug,142.0,3.0,-1.0,0.0,unknown,0.0
3989,41,management,married,tertiary,no,27696.0,no,no,cellular,12.0,aug,147.0,2.0,104.0,1.0,failure,1.0
3990,41,self-employed,divorced,tertiary,no,4418.0,yes,no,cellular,21.0,nov,855.0,3.0,-1.0,0.0,unknown,0.0
3991,51,management,married,tertiary,no,1421.0,yes,no,cellular,7.0,jul,152.0,5.0,-1.0,0.0,unknown,0.0
3992,37,housemaid,married,tertiary,no,8.0,yes,no,cellular,9.0,jul,64.0,1.0,-1.0,0.0,unknown,0.0
3993,25,services,single,secondary,no,1119.0,yes,no,cellular,18.0,may,1063.0,1.0,-1.0,0.0,unknown,1.0
3994,61,retired,married,secondary,no,89.0,no,no,cellular,28.0,jan,477.0,2.0,92.0,3.0,failure,0.0
3995,36,admin.,single,unknown,no,-69.0,yes,no,unknown,27.0,may,90.0,2.0,-1.0,0.0,unknown,0.0
3996,60,services,married,primary,no,0.0,no,no,cellular,27.0,aug,114.0,9.0,-1.0,0.0,unknown,0.0
3997,42,student,married,unknown,no,2374.0,no,no,unknown,17.0,jun,158.0,2.0,-1.0,0.0,unknown,0.0
3998,32,technician,single,tertiary,no,1855.0,no,no,cellular,15.0,sep,126.0,2.0,134.0,1.0,other,1.0
3999,64,retired,married,tertiary,no,2139.0,no,no,cellular,14.0,oct,632.0,2.0,-1.0,0.0,unknown,0.0
4000,41,blue-collar,married,primary,no,3803.0,yes,no,cellular,20.0,nov,611.0,3.0,-1.0,0.0,unknown,0.0
4001,51,blue-collar,married,primary,no,0.0,no,no,unknown,8.0,may,384.0,1.0,-1.0,0.0,unknown,0.0
4002,46,admin.,married,secondary,no,0.0,yes,no,cellular,8.0,sep,149.0,2.0,187.0,1.0,failure,0.0
4003,30,admin.,married,tertiary,no,285.0,no,no,cellular,5.0,feb,693.0,2.0,-1.0,0.0,unknown,0.0
4004,27,blue-collar,married,tertiary,no,335.0,yes,no,unknown,26.0,jun,519.0,3.0,-1.0,0.0,unknown,1.0
4005,60,unemployed,divorced,secondary,no,4.0,no,no,telephone,5.0,feb,882.0,2.0,-1.0,0.0,unknown,0.0
4006,37,admin.,divorced,secondary,no,450.0,yes,yes,unknown,24.0,jun,15.0,1.0,-1.0,0.0,unknown,0.0
4007,57,retired,married,secondary,no,415.0,no,no,cellular,6.0,oct,408.0,1.0,410.0,2.0,failure,0.0
4008,25,admin.,single,secondary,no,845.0,yes,no,cellular,18.0,may,217.0,1.0,370.0,1.0,failure,0.0
4009,42,blue-collar,married,primary,no,803.0,yes,no,unknown,7.0,may,171.0,2.0,-1.0,0.0,unknown,0.0
4010,53,services,divorced,secondary,no,-905.0,yes,no,unknown,28.0,may,213.0,1.0,-1.0,0.0,unknown,0.0
4011,26,technician,single,tertiary,no,291.0,no,yes,cellular,8.0,jul,393.0,1.0,-1.0,0.0,unknown,0.0
4012,58,management,single,tertiary,no,2297.0,no,no,cellular,13.0,aug,96.0,2.0,-1.0,0.0,unknown,0.0
4013,31,technician,single,secondary,no,49.0,yes,no,cellular,7.0,jul,234.0,1.0,-1.0,0.0,unknown,0.0
4014,34,student,single,unknown,no,86.0,no,no,cellular,16.0,nov,244.0,2.0,178.0,1.0,failure,0.0
4015,31,admin.,single,secondary,no,554.0,yes,no,cellular,5.0,feb,94.0,1.0,-1.0,0.0,unknown,0.0
4016,35,services,married,secondary,no,52.0,yes,no,cellular,2.0,mar,378.0,4.0,-1.0,0.0,unknown,1.0
4017,36,admin.,married,secondary,no,470.0,yes,no,cellular,31.0,jul,101.0,4.0,-1.0,0.0,unknown,0.0
4018,38,blue-collar,married,secondary,no,5092.0,yes,no,unknown,17.0,jun,145.0,6.0,-1.0,0.0,unknown,0.0
4019,28,management,single,tertiary,no,1.0,yes,no,cellular,16.0,jul,241.0,2.0,-1.0,0.0,unknown,0.0
4020,51,admin.,married,secondary,no,0.0,no,no,telephone,29.0,jul,27.0,2.0,-1.0,0.0,unknown,0.0
4021,57,admin.,single,secondary,no,1615.0,yes,no,cellular,13.0,may,99.0,1.0,-1.0,0.0,unknown,0.0
4022,33,services,married,secondary,no,107.0,yes,yes,cellular,13.0,may,21.0,6.0,-1.0,0.0,unknown,0.0
4023,47,management,married,secondary,no,1077.0,no,no,cellular,31.0,jul,367.0,4.0,-1.0,0.0,unknown,0.0
4024,26,blue-collar,married,secondary,no,352.0,yes,no,cellular,8.0,apr,213.0,3.0,317.0,4.0,other,0.0
4025,26,blue-collar,single,secondary,no,277.0,no,no,unknown,14.0,may,514.0,2.0,-1.0,0.0,unknown,0.0
4026,25,blue-collar,single,secondary,no,150.0,yes,no,unknown,5.0,jun,492.0,2.0,-1.0,0.0,unknown,0.0
4027,26,entrepreneur,married,secondary,no,321.0,yes,yes,cellular,23.0,jul,638.0,2.0,-1.0,0.0,unknown,0.0
4028,47,retired,married,primary,no,1374.0,no,yes,telephone,8.0,may,479.0,2.0,359.0,3.0,failure,1.0
4029,46,admin.,married,secondary,no,120.0,yes,no,unknown,14.0,may,20.0,11.0,-1.0,0.0,unknown,0.0
4030,38,admin.,divorced,secondary,no,308.0,yes,no,cellular,4.0,feb,197.0,1.0,274.0,1.0,failure,0.0
4031,46,entrepreneur,married,tertiary,no,2262.0,no,no,telephone,14.0,jul,44.0,14.0,-1.0,0.0,unknown,0.0
4032,38,technician,married,secondary,no,0.0,yes,yes,cellular,7.0,may,193.0,2.0,296.0,5.0,other,0.0
4033,35,admin.,single,secondary,no,943.0,no,no,telephone,14.0,nov,24.0,1.0,-1.0,0.0,unknown,0.0
4034,56,services,divorced,primary,no,23.0,no,no,telephone,26.0,may,108.0,4.0,-1.0,0.0,unknown,0.0
4035,37,technician,single,tertiary,no,3315.0,yes,no,cellular,9.0,apr,820.0,2.0,-1.0,0.0,unknown,0.0
4036,36,entrepreneur,married,tertiary,no,99.0,yes,no,cellular,21.0,jul,165.0,2.0,-1.0,0.0,unknown,0.0
4037,37,housemaid,single,tertiary,no,206.0,no,no,cellular,27.0,aug,115.0,5.0,-1.0,0.0,unknown,0.0
4038,57,blue-collar,married,secondary,no,166.0,no,no,cellular,4.0,aug,58.0,1.0,-1.0,0.0,unknown,0.0
4039,33,management,single,tertiary,no,1240.0,yes,no,cellular,4.0,feb,505.0,2.0,260.0,1.0,other,0.0
4040,39,blue-collar,married,primary,no,568.0,yes,no,unknown,21.0,may,173.0,3.0,-1.0,0.0,unknown,0.0
4041,43,blue-collar,married,unknown,no,705.0,yes,no,unknown,3.0,jun,80.0,4.0,-1.0,0.0,unknown,0.0
4042,28,technician,single,secondary,no,113.0,no,no,cellular,30.0,apr,108.0,1.0,-1.0,0.0,unknown,0.0
4043,57,technician,married,secondary,no,1469.0,yes,no,cellular,17.0,nov,364.0,1.0,-1.0,0.0,unknown,0.0
4044,28,technician,single,secondary,no,-9.0,yes,yes,unknown,9.0,may,175.0,5.0,-1.0,0.0,unknown,0.0
4045,42,self-employed,married,tertiary,no,0.0,no,no,cellular,28.0,aug,35.0,13.0,-1.0,0.0,unknown,0.0
4046,30,technician,single,secondary,no,62.0,yes,no,telephone,3.0,feb,678.0,2.0,252.0,1.0,other,0.0
4047,42,management,married,tertiary,no,176.0,yes,no,cellular,23.0,jul,123.0,1.0,-1.0,0.0,unknown,0.0
4048,26,student,single,unknown,no,826.0,no,no,cellular,29.0,jan,177.0,1.0,-1.0,0.0,unknown,0.0
4049,19,student,single,secondary,no,1803.0,no,no,cellular,10.0,mar,59.0,1.0,-1.0,0.0,unknown,0.0
4050,33,services,married,secondary,no,-329.0,yes,no,cellular,9.0,apr,113.0,1.0,-1.0,0.0,unknown,0.0
4051,58,retired,married,secondary,no,4725.0,no,no,cellular,5.0,aug,241.0,1.0,-1.0,0.0,unknown,0.0
4052,46,admin.,married,secondary,no,526.0,no,yes,cellular,31.0,jul,251.0,3.0,-1.0,0.0,unknown,0.0
4053,55,admin.,married,secondary,no,859.0,no,no,telephone,12.0,may,148.0,6.0,308.0,1.0,failure,0.0
4054,40,unemployed,single,tertiary,no,97.0,yes,yes,cellular,2.0,feb,73.0,1.0,252.0,1.0,failure,0.0
4055,49,entrepreneur,married,tertiary,no,9824.0,no,no,unknown,5.0,jun,69.0,1.0,-1.0,0.0,unknown,0.0
4056,26,technician,married,tertiary,no,-385.0,yes,no,cellular,28.0,jul,163.0,3.0,-1.0,0.0,unknown,0.0
4057,34,technician,married,secondary,no,0.0,yes,no,cellular,29.0,aug,116.0,4.0,-1.0,0.0,unknown,0.0
4058,33,self-employed,married,tertiary,no,-355.0,yes,no,unknown,23.0,may,911.0,2.0,-1.0,0.0,unknown,0.0
4059,47,entrepreneur,married,secondary,no,0.0,no,no,unknown,19.0,jun,563.0,2.0,-1.0,0.0,unknown,0.0
4060,50,unemployed,married,secondary,no,36221.0,no,no,cellular,21.0,nov,13.0,2.0,-1.0,0.0,unknown,0.0
4061,34,blue-collar,married,tertiary,no,20.0,no,no,unknown,4.0,oct,10.0,1.0,-1.0,0.0,unknown,0.0
4062,55,services,married,secondary,no,761.0,yes,no,telephone,11.0,may,28.0,1.0,-1.0,0.0,unknown,0.0
4063,37,management,single,tertiary,no,22125.0,no,yes,cellular,21.0,nov,331.0,2.0,-1.0,0.0,unknown,1.0
4064,41,blue-collar,single,secondary,no,948.0,yes,no,unknown,3.0,jun,157.0,1.0,-1.0,0.0,unknown,0.0
4065,32,blue-collar,single,secondary,no,301.0,yes,no,unknown,7.0,may,395.0,2.0,-1.0,0.0,unknown,0.0
4066,57,housemaid,married,primary,no,688.0,no,no,cellular,21.0,jul,67.0,2.0,-1.0,0.0,unknown,0.0
4067,37,admin.,divorced,secondary,no,496.0,no,no,cellular,4.0,feb,118.0,4.0,272.0,3.0,failure,0.0
4068,34,management,married,secondary,no,857.0,yes,no,cellular,22.0,aug,238.0,6.0,-1.0,0.0,unknown,0.0
4069,53,admin.,divorced,secondary,no,372.0,no,yes,cellular,2.0,feb,126.0,2.0,-1.0,0.0,unknown,0.0
4070,35,technician,married,secondary,no,3297.0,yes,no,cellular,29.0,jul,193.0,15.0,-1.0,0.0,unknown,0.0
4071,33,management,married,secondary,yes,7.0,no,yes,cellular,20.0,aug,239.0,2.0,-1.0,0.0,unknown,0.0
4072,50,unknown,married,primary,no,341.0,yes,yes,cellular,20.0,apr,670.0,4.0,340.0,2.0,success,1.0
4073,40,management,married,secondary,no,830.0,no,no,cellular,22.0,aug,155.0,6.0,-1.0,0.0,unknown,0.0
4074,26,student,single,tertiary,no,255.0,no,no,cellular,26.0,may,264.0,2.0,-1.0,0.0,unknown,0.0
4075,66,retired,married,tertiary,no,525.0,no,no,telephone,16.0,apr,287.0,1.0,-1.0,0.0,unknown,0.0
4076,35,self-employed,married,secondary,no,2251.0,no,no,cellular,19.0,aug,151.0,8.0,-1.0,0.0,unknown,0.0
4077,52,services,divorced,secondary,no,-57.0,no,no,cellular,5.0,feb,140.0,1.0,-1.0,0.0,unknown,0.0
4078,52,management,single,tertiary,no,2290.0,no,no,cellular,30.0,apr,195.0,2.0,268.0,2.0,other,0.0
4079,41,admin.,married,secondary,no,546.0,yes,no,cellular,4.0,feb,418.0,2.0,-1.0,0.0,unknown,0.0
4080,47,entrepreneur,married,tertiary,no,416.0,yes,yes,telephone,11.0,jul,87.0,2.0,-1.0,0.0,unknown,0.0
4081,29,management,single,tertiary,no,572.0,no,no,cellular,4.0,jun,224.0,1.0,-1.0,0.0,unknown,1.0
4082,41,technician,married,tertiary,no,744.0,yes,no,unknown,14.0,may,125.0,1.0,-1.0,0.0,unknown,0.0
4083,45,blue-collar,married,secondary,no,1239.0,no,no,telephone,31.0,jul,67.0,4.0,-1.0,0.0,unknown,0.0
4084,46,management,married,secondary,no,3714.0,yes,no,unknown,15.0,may,86.0,1.0,-1.0,0.0,unknown,0.0
4085,24,technician,single,secondary,no,1298.0,no,no,cellular,1.0,sep,86.0,1.0,-1.0,0.0,unknown,0.0
4086,53,housemaid,married,primary,no,994.0,no,yes,cellular,28.0,jul,1339.0,3.0,-1.0,0.0,unknown,0.0
4087,34,management,single,tertiary,no,138.0,yes,no,cellular,18.0,may,191.0,5.0,-1.0,0.0,unknown,0.0
4088,46,retired,married,secondary,no,119.0,no,yes,cellular,30.0,jul,85.0,2.0,-1.0,0.0,unknown,0.0
4089,32,blue-collar,single,secondary,no,2.0,no,no,unknown,9.0,may,144.0,2.0,-1.0,0.0,unknown,0.0
4090,45,blue-collar,single,secondary,no,0.0,yes,no,cellular,26.0,apr,1472.0,1.0,192.0,4.0,failure,1.0
4091,51,blue-collar,married,primary,no,872.0,no,no,cellular,8.0,aug,82.0,2.0,-1.0,0.0,unknown,0.0
4092,37,management,divorced,tertiary,no,896.0,no,yes,cellular,14.0,aug,343.0,2.0,-1.0,0.0,unknown,0.0
4093,43,management,married,primary,no,88.0,no,yes,cellular,6.0,may,210.0,1.0,-1.0,0.0,unknown,0.0
4094,41,admin.,married,secondary,no,1380.0,yes,no,cellular,17.0,apr,65.0,1.0,333.0,1.0,failure,0.0
4095,44,entrepreneur,married,secondary,no,-20.0,no,no,unknown,28.0,may,167.0,3.0,-1.0,0.0,unknown,0.0
4096,37,blue-collar,single,secondary,no,847.0,no,no,unknown,20.0,jun,54.0,1.0,-1.0,0.0,unknown,0.0
4097,44,entrepreneur,married,tertiary,no,3463.0,yes,yes,cellular,28.0,jan,290.0,2.0,153.0,3.0,failure,0.0
4098,22,student,single,secondary,no,224.0,no,no,unknown,14.0,sep,5.0,1.0,-1.0,0.0,unknown,0.0
4099,26,student,single,primary,no,177.0,yes,no,cellular,15.0,may,58.0,3.0,-1.0,0.0,unknown,0.0
4100,50,technician,divorced,secondary,no,0.0,no,no,cellular,1.0,apr,280.0,1.0,184.0,3.0,success,1.0
4101,53,admin.,married,tertiary,no,5094.0,no,no,cellular,5.0,aug,114.0,1.0,-1.0,0.0,unknown,0.0
4102,49,blue-collar,married,primary,no,352.0,yes,no,unknown,9.0,may,188.0,2.0,-1.0,0.0,unknown,0.0
4103,35,technician,single,secondary,no,5731.0,yes,no,cellular,4.0,may,164.0,2.0,167.0,4.0,other,0.0
4104,39,services,married,secondary,no,823.0,yes,yes,cellular,28.0,jul,780.0,2.0,-1.0,0.0,unknown,0.0
4105,27,entrepreneur,married,secondary,no,2329.0,no,no,telephone,27.0,oct,131.0,1.0,-1.0,0.0,unknown,1.0
4106,32,blue-collar,married,secondary,no,38.0,yes,no,unknown,23.0,may,368.0,5.0,-1.0,0.0,unknown,0.0
4107,31,admin.,single,secondary,no,523.0,no,yes,cellular,16.0,oct,141.0,1.0,126.0,4.0,failure,0.0
4108,38,student,married,unknown,no,0.0,no,no,cellular,8.0,jul,341.0,1.0,385.0,1.0,failure,1.0
4109,35,management,married,tertiary,no,1193.0,yes,no,unknown,2.0,jun,101.0,2.0,-1.0,0.0,unknown,0.0
4110,58,technician,married,secondary,no,673.0,no,no,telephone,29.0,jul,28.0,4.0,-1.0,0.0,unknown,0.0
4111,23,services,single,secondary,no,31.0,no,no,cellular,1.0,jun,192.0,1.0,-1.0,0.0,unknown,1.0
4112,49,management,divorced,tertiary,no,1405.0,no,no,unknown,8.0,jun,29.0,1.0,-1.0,0.0,unknown,0.0
4113,38,blue-collar,married,secondary,no,863.0,no,no,unknown,6.0,jan,78.0,1.0,-1.0,0.0,unknown,0.0
4114,48,management,married,tertiary,no,13501.0,no,no,unknown,19.0,jun,63.0,2.0,-1.0,0.0,unknown,0.0
4115,25,admin.,single,secondary,no,0.0,no,yes,cellular,8.0,jul,238.0,3.0,-1.0,0.0,unknown,0.0
4116,56,technician,married,unknown,no,9246.0,no,no,unknown,20.0,jun,143.0,3.0,-1.0,0.0,unknown,0.0
4117,28,technician,single,secondary,no,541.0,yes,no,unknown,26.0,may,157.0,3.0,-1.0,0.0,unknown,0.0
4118,38,blue-collar,divorced,secondary,no,157.0,no,no,unknown,9.0,jun,299.0,5.0,-1.0,0.0,unknown,0.0
4119,64,housemaid,married,primary,no,768.0,no,no,cellular,15.0,jul,250.0,2.0,182.0,1.0,success,0.0
4120,61,technician,married,secondary,no,1191.0,no,no,cellular,21.0,may,214.0,4.0,-1.0,0.0,unknown,1.0
4121,39,admin.,married,secondary,no,20.0,yes,no,unknown,7.0,may,124.0,2.0,-1.0,0.0,unknown,0.0
4122,32,management,single,tertiary,no,2619.0,yes,no,unknown,26.0,may,123.0,14.0,-1.0,0.0,unknown,0.0
4123,31,entrepreneur,single,tertiary,no,150.0,yes,no,unknown,23.0,may,83.0,2.0,-1.0,0.0,unknown,0.0
4124,36,services,single,secondary,no,5315.0,yes,no,cellular,3.0,feb,43.0,4.0,-1.0,0.0,unknown,0.0
4125,55,blue-collar,married,secondary,no,284.0,yes,yes,unknown,28.0,may,157.0,3.0,-1.0,0.0,unknown,0.0
4126,31,technician,single,tertiary,no,244.0,no,no,cellular,25.0,aug,170.0,4.0,-1.0,0.0,unknown,0.0
4127,42,technician,married,secondary,no,994.0,yes,no,cellular,11.0,aug,149.0,1.0,78.0,5.0,failure,1.0
4128,28,management,married,tertiary,no,247.0,no,no,cellular,6.0,feb,1192.0,3.0,-1.0,0.0,unknown,0.0
4129,39,admin.,divorced,secondary,no,83.0,yes,no,cellular,30.0,jul,69.0,6.0,-1.0,0.0,unknown,0.0
4130,41,technician,single,secondary,no,2919.0,yes,no,unknown,16.0,may,329.0,3.0,-1.0,0.0,unknown,0.0
4131,24,unemployed,married,secondary,no,6.0,no,no,unknown,17.0,jun,21.0,1.0,-1.0,0.0,unknown,0.0
4132,33,technician,married,tertiary,no,67.0,yes,no,cellular,16.0,apr,137.0,2.0,-1.0,0.0,unknown,0.0
4133,52,management,married,tertiary,no,168.0,no,no,cellular,28.0,aug,165.0,4.0,-1.0,0.0,unknown,0.0
4134,36,admin.,married,secondary,no,419.0,yes,no,telephone,12.0,may,291.0,5.0,-1.0,0.0,unknown,0.0
4135,52,technician,divorced,tertiary,no,0.0,no,no,cellular,18.0,jul,454.0,1.0,-1.0,0.0,unknown,0.0
4136,32,unemployed,divorced,primary,no,0.0,no,no,cellular,15.0,jul,175.0,4.0,-1.0,0.0,unknown,0.0
4137,37,admin.,married,secondary,no,0.0,no,yes,unknown,19.0,jun,176.0,2.0,-1.0,0.0,unknown,0.0
4138,34,self-employed,single,tertiary,no,589.0,yes,no,telephone,8.0,may,44.0,4.0,367.0,1.0,other,0.0
4139,42,management,divorced,secondary,no,830.0,yes,no,unknown,19.0,may,112.0,1.0,-1.0,0.0,unknown,0.0
4140,34,blue-collar,married,secondary,no,2994.0,yes,no,cellular,15.0,may,358.0,1.0,176.0,1.0,failure,0.0
4141,39,self-employed,single,tertiary,no,2298.0,yes,yes,cellular,20.0,apr,13.0,2.0,319.0,18.0,other,0.0
4142,59,retired,divorced,secondary,no,0.0,no,no,unknown,20.0,jun,13.0,5.0,-1.0,0.0,unknown,0.0
4143,46,technician,married,unknown,no,3308.0,no,no,cellular,27.0,oct,171.0,1.0,91.0,2.0,success,1.0
4144,48,technician,married,secondary,no,427.0,no,no,unknown,14.0,may,201.0,1.0,-1.0,0.0,unknown,0.0
4145,34,management,divorced,tertiary,no,0.0,no,no,cellular,21.0,aug,123.0,2.0,-1.0,0.0,unknown,0.0
4146,33,blue-collar,married,secondary,no,463.0,yes,no,cellular,15.0,may,27.0,5.0,-1.0,0.0,unknown,0.0
4147,35,technician,single,secondary,no,-51.0,no,no,unknown,2.0,jul,134.0,2.0,-1.0,0.0,unknown,0.0
4148,53,management,married,tertiary,no,32464.0,no,no,cellular,19.0,nov,135.0,4.0,-1.0,0.0,unknown,0.0
4149,50,blue-collar,divorced,primary,no,171.0,no,no,cellular,14.0,aug,75.0,3.0,-1.0,0.0,unknown,0.0
4150,29,self-employed,single,tertiary,no,300.0,no,no,cellular,3.0,feb,125.0,1.0,-1.0,0.0,unknown,0.0
4151,27,student,single,tertiary,no,0.0,no,no,cellular,5.0,mar,82.0,3.0,-1.0,0.0,unknown,1.0
4152,58,management,divorced,tertiary,no,-197.0,yes,no,unknown,27.0,may,277.0,4.0,-1.0,0.0,unknown,0.0
4153,26,technician,single,tertiary,no,-67.0,yes,no,cellular,15.0,may,637.0,1.0,-1.0,0.0,unknown,1.0
4154,30,admin.,married,primary,no,-171.0,yes,no,unknown,28.0,may,125.0,2.0,-1.0,0.0,unknown,0.0
4155,54,admin.,married,unknown,no,140.0,no,no,telephone,27.0,apr,473.0,2.0,182.0,2.0,failure,1.0
4156,38,management,married,tertiary,no,465.0,yes,yes,cellular,15.0,jul,156.0,4.0,-1.0,0.0,unknown,0.0
4157,46,technician,divorced,tertiary,no,0.0,yes,no,cellular,21.0,nov,234.0,5.0,102.0,5.0,failure,0.0
4158,34,management,single,tertiary,no,382.0,no,no,cellular,5.0,feb,148.0,1.0,94.0,1.0,failure,0.0
